Districts_N,Area,Category_N,Crop_N,Year,Max_Temp,Min_Temp,Rainfall, Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Productions
13,35220,3,1,2007,29.3666666666667,14.9333333333333,32.3333333333333,84,0.433333333333333,1.3,6.06666666666667,41886,540975.3,737535.8,24.75,90.41,19,18432
13,37470,3,1,2008,30.0666666666667,15.2666666666667,0,85.6666666666667,0.4,1.06666666666667,6.1,41886,540975.3,737535.8,24.75,90.41,19,19973
13,32367,3,1,2009,30.5666666666667,14.5,0,83,0.5,1.03333333333333,6.2,41886,540975.3,737535.8,24.75,90.41,19,18195
13,30374,3,1,2010,29.8333333333333,14.4333333333333,15.6666666666667,82,1.3,1.23333333333333,5.8,41886,540975.3,737535.8,24.75,90.41,19,17982
13,26852,3,1,2011,29.5666666666667,14.3,6,81.6666666666667,1.1,1.7,5.56666666666667,41886,540975.3,737535.8,24.75,90.41,19,17410
13,22851,3,1,2012,29.2666666666667,13.5,6.33333333333333,82.3333333333333,0.666666666666667,1.53333333333333,3.9,41886,540975.3,737535.8,24.75,90.41,19,15797
13,23648,3,1,2013,31.4,14.85,0,81.5,0.8,1,5.2,41886,540975.3,737535.8,24.75,90.41,19,16436
13,830,2,1,1969,28.1666666666667,14.7,7.66666666666667,71.6666666666667,0.2,1.5,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,765
13,1815,2,1,1970,28.0333333333333,14.4666666666667,3.33333333333333,72.3333333333333,0.233333333333333,0.8,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,2115
13,17600,2,1,1971,28.3666666666667,13.6666666666667,19.6666666666667,75.6666666666667,0.3,1.1,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,19395
13,68145,2,1,1972,29.7,14.4333333333333,8.33333333333333,75.6666666666667,0.233333333333333,1.13333333333333,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,50865
13,115000,2,1,1973,28.1666666666667,14.5333333333333,4,75.6666666666667,0.366666666666667,1.13333333333333,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,108250
13,24040,2,1,1974,27.8333333333333,14.7333333333333,4,75.6666666666667,0.4,1.13333333333333,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,22630
13,90405,2,1,1975,29.5,14.7,1.33333333333333,75.6666666666667,0.066666666666667,1.16666666666667,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,86780
13,84590,2,1,1976,28.8333333333333,14.2666666666667,5.33333333333333,73.6666666666667,0.666666666666667,1.26666666666667,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,81740
13,29380,2,1,1977,28.0666666666667,14.0333333333333,18.3333333333333,74,1.46666666666667,1.83333333333333,6.76476190476191,41886,540975.3,737535.8,24.75,90.41,19,33455
13,52405,2,1,1978,30.1,14.4,0,73.3333333333333,0.566666666666667,1,6.95333333333334,41886,540975.3,737535.8,24.75,90.41,19,60065
13,31270,2,1,1979,29.9,15.4333333333333,10.3333333333333,77.3333333333333,0.666666666666667,1.46666666666667,8.5,41886,540975.3,737535.8,24.75,90.41,19,22895
13,45390,2,1,1980,29.8,14.5,4,62.6666666666667,0.6,1.76666666666667,7.76666666666667,41886,540975.3,737535.8,24.75,90.41,19,46775
13,46100,2,1,1981,30.1333333333333,14.4666666666667,26.3333333333333,62.3333333333333,0.733333333333333,1.2,7.2,41886,540975.3,737535.8,24.75,90.41,19,45235
13,48400,2,1,1982,29.3333333333333,14.4666666666667,5.66666666666667,64.3333333333333,0.766666666666667,1.26666666666667,7.03333333333333,41886,540975.3,737535.8,24.75,90.41,19,44720
13,41755,2,1,1983,29,14,8,70.3333333333333,0.7,1.53333333333333,7.2,41886,540975.3,737535.8,24.75,90.41,19,34745
13,48435,2,1,1984,29.2333333333333,14.2666666666667,3,70.3333333333333,0.766666666666667,1.56666666666667,7.33333333333333,41886,540975.3,737535.8,24.75,90.41,19,42570
13,49435,2,1,1985,29.4333333333333,14.6333333333333,1.66666666666667,69.6666666666667,0.7,1.63333333333333,7.33333333333333,41886,540975.3,737535.8,24.75,90.41,19,43970
13,56710,2,1,1986,29.7,15.4,33.3333333333333,74.6666666666667,1,2,7.56666666666667,41886,540975.3,737535.8,24.75,90.41,19,44705
13,56260,2,1,1987,29.6333333333333,15.2666666666667,6,79.6666666666667,0.5,1.46666666666667,7.6,41886,540975.3,737535.8,24.75,90.41,19,52995
13,57765,2,1,1988,29.0333333333333,14.9333333333333,46.3333333333333,79,0.566666666666667,1.13333333333333,7.7,41886,540975.3,737535.8,24.75,90.41,19,47390
13,65170,2,1,1989,29.6,13.6,2,77.6666666666667,0.4,0.933333333333333,7.23333333333333,41886,540975.3,737535.8,24.75,90.41,19,58030
13,67100,2,1,1990,30.2333333333333,13.5,3.33333333333333,76,0.4,1.56666666666667,6.96666666666667,41886,540975.3,737535.8,24.75,90.41,19,62990
13,86130,2,1,1991,29.7333333333333,14.0666666666667,27.6666666666667,78.3333333333333,0.366666666666667,1.3,6.1,41886,540975.3,737535.8,24.75,90.41,19,84720
13,95220,2,1,1992,30.4666666666667,13.7666666666667,23.6666666666667,76.6666666666667,0.5,1.4,6.73333333333333,41886,540975.3,737535.8,24.75,90.41,19,94950
13,91010,2,1,1993,29.5666666666667,15.1666666666667,2.66666666666667,75,0.566666666666667,1.33333333333333,7.26666666666667,41886,540975.3,737535.8,24.75,90.41,19,91620
13,95660,2,1,1994,29.7,13.6333333333333,3.33333333333333,69.6666666666667,0.466666666666667,1.7,6.7,41886,540975.3,737535.8,24.75,90.41,19,91160
13,109950,2,1,1995,28.7,15,33.6666666666667,76,0.533333333333333,1.33333333333333,6.46666666666667,41886,540975.3,737535.8,24.75,90.41,19,102360
13,118690,2,1,1996,30.2333333333333,14.0333333333333,0.333333333333333,77.3333333333333,0.5,1.03333333333333,7.56666666666667,41886,540975.3,737535.8,24.75,90.41,19,111780
13,148250,2,1,1997,29.9,14.4666666666667,13.6666666666667,80,0.666666666666667,2.26666666666667,5.53333333333333,41886,540975.3,737535.8,24.75,90.41,19,118480
13,130630,2,1,1998,30.5,15.5666666666667,10.3333333333333,78,0.6,0.966666666666667,7.96666666666667,41886,540975.3,737535.8,24.75,90.41,19,96400
13,231090,2,1,1999,30.2666666666667,14.7666666666667,6.33333333333333,81,0.6,0.766666666666667,7.9,41886,540975.3,737535.8,24.75,90.41,19,222120
13,255630,2,1,2000,29.36666667,14.33333333,0,78.66666667,0.566666667,0.733333333,7.033333333,41886,540975.3,737535.8,24.75,90.41,19,278910
13,281370,2,1,2001,29.4333333333333,15.1666666666667,5.66666666666667,80.6666666666667,0.433333333333333,1.43333333333333,7.13333333333333,41886,540975.3,737535.8,24.75,90.41,19,263300
13,260800,2,1,2002,29.3333333333333,14.3666666666667,29,83.6666666666667,0.566666666666667,1.86666666666667,6.46666666666667,41886,540975.3,737535.8,24.75,90.41,19,270440
13,248400,2,1,2003,28.9,14.7,5.33333333333333,80.6666666666667,0.633333333333333,1.46666666666667,7.43333333333333,41886,540975.3,737535.8,24.75,90.41,19,268800
13,247525,2,1,2004,29.0333333333333,14.3666666666667,7,81.6666666666667,0.533333333333333,1.2,6.13333333333333,41886,540975.3,737535.8,24.75,90.41,19,232688
13,275688,2,1,2005,29.5333333333333,14.4333333333333,0,83.3333333333333,0.366666666666667,1.16666666666667,6.8,41886,540975.3,737535.8,24.75,90.41,19,268040
