Districts_N,Area,Category_N,Crop-N,Year,Max_Temp,Min_Temp,Rainfall, Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Productions
4,72350,3,2,1985,32.95,24.7,650,85.5,6.5,6.15,4,41978,684570.9,471415,22.34,91.79,6,31855
4,81195,3,2,1986,34,25.3,602.5,84,4.95,6.1,4.55,41978,684570.9,471415,22.34,91.79,6,34850
4,106055,3,2,1987,33.85,25,939.5,87,5.85,6.65,4.5,41978,684570.9,471415,22.34,91.79,6,4200
4,59795,3,2,1988,34,25.05,385,84,5,6.4,3.2,41978,684570.9,471415,22.34,91.79,6,24350
4,44740,3,2,1989,34.05,25.25,619.5,82.5,4.6,5.85,5.6,41978,684570.9,471415,22.34,91.79,6,21560
4,33680,3,2,1990,33.8,25.25,576.5,85,3.2,6.65,5.45,41978,684570.9,471415,22.34,91.79,6,16860
4,30730,3,2,1991,34.8,25.6,587.5,86,4.2,6.7,5.05,41978,684570.9,471415,22.34,91.79,6,13800
4,30730,3,2,1992,33.75,25,346,84,3.5,6.15,4.4,41978,684570.9,471415,22.34,91.79,6,13800
4,29020,3,2,1993,33.15,25,583,85,4.45,6.1,4.15,41978,684570.9,471415,22.34,91.79,6,12290
4,42310,3,2,1994,33.55,25.35,388.5,84.5,4.75,6.2,4.05,41978,684570.9,471415,22.34,91.79,6,15710
4,30190,3,2,1995,34.7,25.8,615.5,83.5,5.15,6.1,4.8,41978,684570.9,471415,22.34,91.79,6,12150
4,43290,3,2,1996,34.25,25.55,524.5,86.5,4.45,6.4,3.05,41978,684570.9,471415,22.34,91.79,6,18950
4,64190,3,2,1997,35.6,26,708,87,4.85,6.75,4.2,41978,684570.9,471415,22.34,91.79,6,27600
4,55460,3,2,1998,35.05,25.8,1242.5,89,3.85,6.8,3.35,41978,684570.9,471415,22.34,91.79,6,26870
4,53010,3,2,1999,34.4,25.35,681,87,3.9,6.75,3.6,41978,684570.9,471415,22.34,91.79,6,29070
4,52350,3,2,2000,34.25,25.2,632.5,87.5,3.3,6.25,4.8,41978,684570.9,471415,22.34,91.79,6,29450
4,55320,3,2,2001,33.9,25.45,608,81.5,3.95,6.75,4.5,41978,684570.9,471415,22.34,91.79,6,29670
4,52850,3,2,2002,33.25,25.4,608,82.5,3.6,6.95,4.5,41978,684570.9,471415,22.34,91.79,6,31210
4,53020,3,2,2003,34.7,25.8,316,85,1,5.9,4.5,41978,684570.9,471415,22.34,91.79,6,29570
4,38280,3,2,2004,33.95,25.5,523.5,86.5,0.8,6.45,4.5,41978,684570.9,471415,22.34,91.79,6,28360
4,24597,3,2,2005,34.15,25.55,625,89,0.75,6.45,5.25,41978,684570.9,471415,22.34,91.79,6,18891
4,23525,3,2,2006,34.5,25.65,316.5,85,1.05,6.15,5.25,41978,684570.9,471415,22.34,91.79,6,17945
4,17540,3,2,2007,35.15,25.35,759.5,88,1.3,6.7,4.1,41978,684570.9,471415,22.34,91.79,6,12500
4,17695,3,2,2008,32.85,25.3,860,88,4.1,6,4.4,41978,684570.9,471415,22.34,91.79,6,10833
4,21746,3,2,2009,33.75,25.6,968.5,88,3.85,6.3,4.15,41978,684570.9,471415,22.34,91.79,6,16293
4,17042,3,2,2010,33.8,25.8,391.5,84,3.6,6,5.4,41978,684570.9,471415,22.34,91.79,6,10503
4,17001,3,2,2011,33.6,25.3,684,86,6.05,6.2,5.4,41978,684570.9,471415,22.34,91.79,6,11587
4,16215,3,2,2012,33.5,25.6,543.5,87.5,7.25,6.3,5.4,41978,684570.9,471415,22.34,91.79,6,10161
4,17624,3,2,2013,34.15,25.85,336,85,6.2,5.9,5.4,41978,684570.9,471415,22.34,91.79,6,14669
4,2075,2,2,1969,33.25,24.75,699.5,88,4.4,6.5,4.8,41978,684570.9,471415,22.34,91.79,6,2095
4,4095,2,2,1970,33.5,24.95,723,88,3.75,6.7,4.95,41978,684570.9,471415,22.34,91.79,6,3760
4,12545,2,2,1971,32.1,24.3,828,86,4,6.95,4.5,41978,684570.9,471415,22.34,91.79,6,11915
4,10405,2,2,1972,35.1,25.1,468.5,86,4.8,7.35,4.5,41978,684570.9,471415,22.34,91.79,6,10895
4,51600,2,2,1973,33.15,25.2,341.5,87,4.45,6.5,5.35,41978,684570.9,471415,22.34,91.79,6,54970
4,95355,2,2,1974,32.3,24.65,738.5,90.5,5.7,6.85,3.75,41978,684570.9,471415,22.34,91.79,6,103230
4,110945,2,2,1975,33.3,24.75,600,87,5.45,6.05,4.5,41978,684570.9,471415,22.34,91.79,6,103315
4,44940,2,2,1976,32.7,24.6,535,86.5,5,6.05,4.5,41978,684570.9,471415,22.34,91.79,6,41270
4,116395,2,2,1977,33.2,24.9,521.5,88.5,2.2,6.5,4.65,41978,684570.9,471415,22.34,91.79,6,115445
4,115265,2,2,1978,33.35,24.95,351,85,5.65,6.7,4.5,41978,684570.9,471415,22.34,91.79,6,110100
4,67310,2,2,1979,34.45,24.75,683,85,5.45,6.3,4.75,41978,684570.9,471415,22.34,91.79,6,59350
4,96135,2,2,1980,32.75,24.85,664.5,85,6,6.15,4.55,41978,684570.9,471415,22.34,91.79,6,85470
4,109390,2,2,1981,33.1,24.85,582,85.5,5.65,6.5,4.5,41978,684570.9,471415,22.34,91.79,6,93795
4,94495,2,2,1982,33.6,25.2,677.5,86.5,5.15,6.05,4.05,41978,684570.9,471415,22.34,91.79,6,74430
4,100305,2,2,1983,33.5,24.95,837.5,83.5,4.45,6.45,3.85,41978,684570.9,471415,22.34,91.79,6,84460
4,80845,2,2,1984,34,24.45,564,85,5.95,6.8,4.5,41978,684570.9,471415,22.34,91.79,6,66544
4,80845,2,2,1985,32.95,24.7,650,85.5,6.5,6.15,4,41978,684570.9,471415,22.34,91.79,6,66510
4,58290,2,2,1986,34,25.3,602.5,84,4.95,6.1,4.55,41978,684570.9,471415,22.34,91.79,6,41880
4,59035,2,2,1987,33.85,25,939.5,87,5.85,6.65,4.5,41978,684570.9,471415,22.34,91.79,6,41975
4,37340,2,2,1988,34,25.05,385,84,5,6.4,3.2,41978,684570.9,471415,22.34,91.79,6,28430
4,62685,2,2,1989,34.05,25.25,619.5,82.5,4.6,5.85,5.6,41978,684570.9,471415,22.34,91.79,6,47750
4,79840,2,2,1990,33.8,25.25,576.5,85,3.2,6.65,5.45,41978,684570.9,471415,22.34,91.79,6,65530
4,76310,2,2,1991,34.8,25.6,587.5,86,4.2,6.7,5.05,41978,684570.9,471415,22.34,91.79,6,76340
4,76310,2,2,1992,33.75,25,346,84,3.5,6.15,4.4,41978,684570.9,471415,22.34,91.79,6,76340
4,69050,2,2,1993,33.15,25,583,85,4.45,6.1,4.15,41978,684570.9,471415,22.34,91.79,6,62450
4,43780,2,2,1994,33.55,25.35,388.5,84.5,4.75,6.2,4.05,41978,684570.9,471415,22.34,91.79,6,37810
4,42780,2,2,1995,34.7,25.8,615.5,83.5,5.15,6.1,4.8,41978,684570.9,471415,22.34,91.79,6,36390
4,44780,2,2,1996,34.25,25.55,524.5,86.5,4.45,6.4,3.05,41978,684570.9,471415,22.34,91.79,6,38580
4,41660,2,2,1997,35.6,26,708,87,4.85,6.75,4.2,41978,684570.9,471415,22.34,91.79,6,35700
4,56610,2,2,1998,35.05,25.8,1242.5,89,3.85,6.8,3.35,41978,684570.9,471415,22.34,91.79,6,49850
4,53050,2,2,1999,34.4,25.35,681,87,3.9,6.75,3.6,41978,684570.9,471415,22.34,91.79,6,51090
4,54290,2,2,2000,34.25,25.2,632.5,87.5,3.3,6.25,4.8,41978,684570.9,471415,22.34,91.79,6,57510
4,58260,2,2,2001,33.9,25.45,608,81.5,3.95,6.75,4.5,41978,684570.9,471415,22.34,91.79,6,61060
4,65340,2,2,2002,33.25,25.4,608,82.5,3.6,6.95,4.5,41978,684570.9,471415,22.34,91.79,6,68220
4,73800,2,2,2003,34.7,25.8,316,85,1,5.9,4.5,41978,684570.9,471415,22.34,91.79,6,78790
4,73970,2,2,2004,33.95,25.5,523.5,86.5,0.8,6.45,4.5,41978,684570.9,471415,22.34,91.79,6,72470
4,62048,2,2,2005,34.15,25.55,625,89,0.75,6.45,5.25,41978,684570.9,471415,22.34,91.79,6,63987
4,68310,2,2,2006,34.5,25.65,316.5,85,1.05,6.15,5.25,41978,684570.9,471415,22.34,91.79,6,77799
4,82060,2,2,2007,35.15,25.35,759.5,88,1.3,6.7,4.1,41978,684570.9,471415,22.34,91.79,6,90591
4,85755,2,2,2008,32.85,25.3,860,88,4.1,6,4.4,41978,684570.9,471415,22.34,91.79,6,101797
4,82727,2,2,2009,33.75,25.6,968.5,88,3.85,6.3,4.15,41978,684570.9,471415,22.34,91.79,6,96603
4,91264,2,2,2010,33.8,25.8,391.5,84,3.6,6,5.4,41978,684570.9,471415,22.34,91.79,6,102366
4,94670,2,2,2011,33.6,25.3,684,86,6.05,6.2,5.4,41978,684570.9,471415,22.34,91.79,6,107550
4,92497,2,2,2012,33.5,25.6,543.5,87.5,7.25,6.3,5.4,41978,684570.9,471415,22.34,91.79,6,108164
4,91539,2,2,2013,34.15,25.85,336,85,6.2,5.9,5.4,41978,684570.9,471415,22.34,91.79,6,107420
4,0,4,2,1969,33.25,24.75,699.5,88,4.4,6.5,4.8,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1970,33.5,24.95,723,88,3.75,6.7,4.95,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1971,32.1,24.3,828,86,4,6.95,4.5,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1972,35.1,25.1,468.5,86,4.8,7.35,4.5,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1973,33.15,25.2,341.5,87,4.45,6.5,5.35,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1974,32.3,24.65,738.5,90.5,5.7,6.85,3.75,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1975,33.3,24.75,600,87,5.45,6.05,4.5,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1976,32.7,24.6,535,86.5,5,6.05,4.5,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1977,33.2,24.9,521.5,88.5,2.2,6.5,4.65,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1978,33.35,24.95,351,85,5.65,6.7,4.5,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1979,34.45,24.75,683,85,5.45,6.3,4.75,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1980,32.75,24.85,664.5,85,6,6.15,4.55,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1981,33.1,24.85,582,85.5,5.65,6.5,4.5,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1982,33.6,25.2,677.5,86.5,5.15,6.05,4.05,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,1983,33.5,24.95,837.5,83.5,4.45,6.45,3.85,41978,684570.9,471415,22.34,91.79,6,0
4,4700,4,2,1984,34,24.45,564,85,5.95,6.8,4.5,41978,684570.9,471415,22.34,91.79,6,3511
4,6975,4,2,1985,32.95,24.7,650,85.5,6.5,6.15,4,41978,684570.9,471415,22.34,91.79,6,5208
4,5110,4,2,1986,34,25.3,602.5,84,4.95,6.1,4.55,41978,684570.9,471415,22.34,91.79,6,3770
4,5455,4,2,1987,33.85,25,939.5,87,5.85,6.65,4.5,41978,684570.9,471415,22.34,91.79,6,3875
4,2809,4,2,1988,34,25.05,385,84,5,6.4,3.2,41978,684570.9,471415,22.34,91.79,6,2005
4,5580,4,2,1989,34.05,25.25,619.5,82.5,4.6,5.85,5.6,41978,684570.9,471415,22.34,91.79,6,3905
4,5860,4,2,1990,33.8,25.25,576.5,85,3.2,6.65,5.45,41978,684570.9,471415,22.34,91.79,6,5400
4,2700,4,2,1991,34.8,25.6,587.5,86,4.2,6.7,5.05,41978,684570.9,471415,22.34,91.79,6,2750
4,2700,4,2,1992,33.75,25,346,84,3.5,6.15,4.4,41978,684570.9,471415,22.34,91.79,6,2750
4,1510,4,2,1993,33.15,25,583,85,4.45,6.1,4.15,41978,684570.9,471415,22.34,91.79,6,1370
4,1190,4,2,1994,33.55,25.35,388.5,84.5,4.75,6.2,4.05,41978,684570.9,471415,22.34,91.79,6,1180
4,43290,4,2,1995,34.7,25.8,615.5,83.5,5.15,6.1,4.8,41978,684570.9,471415,22.34,91.79,6,18950
4,840,4,2,1996,34.25,25.55,524.5,86.5,4.45,6.4,3.05,41978,684570.9,471415,22.34,91.79,6,700
4,860,4,2,1997,35.6,26,708,87,4.85,6.75,4.2,41978,684570.9,471415,22.34,91.79,6,690
4,630,4,2,1998,35.05,25.8,1242.5,89,3.85,6.8,3.35,41978,684570.9,471415,22.34,91.79,6,490
4,0,4,2,1999,34.4,25.35,681,87,3.9,6.75,3.6,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2000,34.25,25.2,632.5,87.5,3.3,6.25,4.8,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2001,33.9,25.45,608,81.5,3.95,6.75,4.5,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2002,33.25,25.4,608,82.5,3.6,6.95,4.5,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2003,34.7,25.8,316,85,1,5.9,4.5,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2004,33.95,25.5,523.5,86.5,0.8,6.45,4.5,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2005,34.15,25.55,625,89,0.75,6.45,5.25,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2006,34.5,25.65,316.5,85,1.05,6.15,5.25,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2007,35.15,25.35,759.5,88,1.3,6.7,4.1,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2008,32.85,25.3,860,88,4.1,6,4.4,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2009,33.75,25.6,968.5,88,3.85,6.3,4.15,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2010,33.8,25.8,391.5,84,3.6,6,5.4,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2011,33.6,25.3,684,86,6.05,6.2,5.4,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2012,33.5,25.6,543.5,87.5,7.25,6.3,5.4,41978,684570.9,471415,22.34,91.79,6,0
4,0,4,2,2013,34.15,25.85,336,85,6.2,5.9,5.4,41978,684570.9,471415,22.34,91.79,6,0
1,0,3,2,1979,34.45,24.75,683,85,5.45,6.3,4.75,41978,684570.9,471415,22.34,91.79,6,0
1,0,3,2,1980,32.75,24.85,664.5,85,6,6.15,4.55,41978,684570.9,471415,22.34,91.79,6,0
1,0,3,2,1981,33.1,24.85,582,85.5,5.65,6.5,4.5,41978,684570.9,471415,22.34,91.79,6,0
1,0,3,2,1982,33.6,25.2,677.5,86.5,5.15,6.05,4.05,41978,684570.9,471415,22.34,91.79,6,0
1,0,3,2,1983,33.5,24.95,837.5,83.5,4.45,6.45,3.85,41978,684570.9,471415,22.34,91.79,6,0
1,13385,3,2,1984,34,24.45,564,85,5.95,6.8,4.5,41978,684570.9,471415,22.34,91.79,6,6195
1,12170,3,2,1985,32.95,24.7,650,85.5,6.5,6.15,4,41978,684570.9,471415,22.34,91.79,6,6130
1,16650,3,2,1986,34,25.3,602.5,84,4.95,6.1,4.55,41978,684570.9,471415,22.34,91.79,6,9770
1,19875,3,2,1987,33.85,25,939.5,87,5.85,6.65,4.5,41978,684570.9,471415,22.34,91.79,6,10220
1,18005,3,2,1988,34,25.05,385,84,5,6.4,3.2,41978,684570.9,471415,22.34,91.79,6,9395
1,18785,3,2,1989,34.05,25.25,619.5,82.5,4.6,5.85,5.6,41978,684570.9,471415,22.34,91.79,6,11205
1,20030,3,2,1990,33.8,25.25,576.5,85,3.2,6.65,5.45,41978,684570.9,471415,22.34,91.79,6,11090
1,20790,3,2,1991,34.8,25.6,587.5,86,4.2,6.7,5.05,41978,684570.9,471415,22.34,91.79,6,12040
1,20790,3,2,1992,33.75,25,346,84,3.5,6.15,4.4,41978,684570.9,471415,22.34,91.79,6,12040
1,21080,3,2,1993,33.15,25,583,85,4.45,6.1,4.15,41978,684570.9,471415,22.34,91.79,6,11390
1,21670,3,2,1994,33.55,25.35,388.5,84.5,4.75,6.2,4.05,41978,684570.9,471415,22.34,91.79,6,9160
1,22020,3,2,1995,34.7,25.8,615.5,83.5,5.15,6.1,4.8,41978,684570.9,471415,22.34,91.79,6,10370
1,23510,3,2,1996,34.25,25.55,524.5,86.5,4.45,6.4,3.05,41978,684570.9,471415,22.34,91.79,6,11520
1,24250,3,2,1997,35.6,26,708,87,4.85,6.75,4.2,41978,684570.9,471415,22.34,91.79,6,11900
1,24000,3,2,1998,35.05,25.8,1242.5,89,3.85,6.8,3.35,41978,684570.9,471415,22.34,91.79,6,11870
1,25330,3,2,1999,34.4,25.35,681,87,3.9,6.75,3.6,41978,684570.9,471415,22.34,91.79,6,12130
1,24400,3,2,2000,34.25,25.2,632.5,87.5,3.3,6.25,4.8,41978,684570.9,471415,22.34,91.79,6,13810
1,18510,3,2,2001,33.9,25.45,608,81.5,3.95,6.75,4.5,41978,684570.9,471415,22.34,91.79,6,11010
1,20270,3,2,2002,33.25,25.4,608,82.5,3.6,6.95,4.5,41978,684570.9,471415,22.34,91.79,6,11880
1,19770,3,2,2003,34.7,25.8,316,85,1,5.9,4.5,41978,684570.9,471415,22.34,91.79,6,11390
1,18950,3,2,2004,33.95,25.5,523.5,86.5,0.8,6.45,4.5,41978,684570.9,471415,22.34,91.79,6,9560
1,11653,3,2,2005,34.15,25.55,625,89,0.75,6.45,5.25,41978,684570.9,471415,22.34,91.79,6,5124
1,11915,3,2,2006,34.5,25.65,316.5,85,1.05,6.15,5.25,41978,684570.9,471415,22.34,91.79,6,7726
1,14530,3,2,2007,35.15,25.35,759.5,88,1.3,6.7,4.1,41978,684570.9,471415,22.34,91.79,6,9087
1,14395,3,2,2008,32.85,25.3,860,88,4.1,6,4.4,41978,684570.9,471415,22.34,91.79,6,9985
1,14470,3,2,2009,33.75,25.6,968.5,88,3.85,6.3,4.15,41978,684570.9,471415,22.34,91.79,6,6989
1,14212,3,2,2010,33.8,25.8,391.5,84,3.6,6,5.4,41978,684570.9,471415,22.34,91.79,6,10462
1,15312,3,2,2011,33.6,25.3,684,86,6.05,6.2,5.4,41978,684570.9,471415,22.34,91.79,6,12020
1,14077,3,2,2012,33.5,25.6,543.5,87.5,7.25,6.3,5.4,41978,684570.9,471415,22.34,91.79,6,11370
1,13877,3,2,2013,34.15,25.85,336,85,6.2,5.9,5.4,41978,684570.9,471415,22.34,91.79,6,11179
1,0,2,2,1979,34.45,24.75,683,85,5.45,6.3,4.75,41978,684570.9,471415,22.34,91.79,6,0
1,0,2,2,1980,32.75,24.85,664.5,85,6,6.15,4.55,41978,684570.9,471415,22.34,91.79,6,0
1,0,2,2,1981,33.1,24.85,582,85.5,5.65,6.5,4.5,41978,684570.9,471415,22.34,91.79,6,0
1,0,2,2,1982,33.6,25.2,677.5,86.5,5.15,6.05,4.05,41978,684570.9,471415,22.34,91.79,6,0
1,0,2,2,1983,33.5,24.95,837.5,83.5,4.45,6.45,3.85,41978,684570.9,471415,22.34,91.79,6,0
1,4515,2,2,1984,34,24.45,564,85,5.95,6.8,4.5,41978,684570.9,471415,22.34,91.79,6,4384
1,4515,2,2,1985,32.95,24.7,650,85.5,6.5,6.15,4,41978,684570.9,471415,22.34,91.79,6,4380
1,3635,2,2,1986,34,25.3,602.5,84,4.95,6.1,4.55,41978,684570.9,471415,22.34,91.79,6,3570
1,3360,2,2,1987,33.85,25,939.5,87,5.85,6.65,4.5,41978,684570.9,471415,22.34,91.79,6,3080
1,1495,2,2,1988,34,25.05,385,84,5,6.4,3.2,41978,684570.9,471415,22.34,91.79,6,1325
1,4310,2,2,1989,34.05,25.25,619.5,82.5,4.6,5.85,5.6,41978,684570.9,471415,22.34,91.79,6,3480
1,4490,2,2,1990,33.8,25.25,576.5,85,3.2,6.65,5.45,41978,684570.9,471415,22.34,91.79,6,4320
1,4750,2,2,1991,34.8,25.6,587.5,86,4.2,6.7,5.05,41978,684570.9,471415,22.34,91.79,6,4250
1,4750,2,2,1992,33.75,25,346,84,3.5,6.15,4.4,41978,684570.9,471415,22.34,91.79,6,4250
1,4540,2,2,1993,33.15,25,583,85,4.45,6.1,4.15,41978,684570.9,471415,22.34,91.79,6,4300
1,4450,2,2,1994,33.55,25.35,388.5,84.5,4.75,6.2,4.05,41978,684570.9,471415,22.34,91.79,6,4270
1,4470,2,2,1995,34.7,25.8,615.5,83.5,5.15,6.1,4.8,41978,684570.9,471415,22.34,91.79,6,4470
1,5760,2,2,1996,34.25,25.55,524.5,86.5,4.45,6.4,3.05,41978,684570.9,471415,22.34,91.79,6,5170
1,6370,2,2,1997,35.6,26,708,87,4.85,6.75,4.2,41978,684570.9,471415,22.34,91.79,6,5220
1,6250,2,2,1998,35.05,25.8,1242.5,89,3.85,6.8,3.35,41978,684570.9,471415,22.34,91.79,6,5130
1,6280,2,2,1999,34.4,25.35,681,87,3.9,6.75,3.6,41978,684570.9,471415,22.34,91.79,6,5450
1,5780,2,2,2000,34.25,25.2,632.5,87.5,3.3,6.25,4.8,41978,684570.9,471415,22.34,91.79,6,4060
1,4890,2,2,2001,33.9,25.45,608,81.5,3.95,6.75,4.5,41978,684570.9,471415,22.34,91.79,6,3010
1,5720,2,2,2002,33.25,25.4,608,82.5,3.6,6.95,4.5,41978,684570.9,471415,22.34,91.79,6,3730
1,5550,2,2,2003,34.7,25.8,316,85,1,5.9,4.5,41978,684570.9,471415,22.34,91.79,6,3780
1,5610,2,2,2004,33.95,25.5,523.5,86.5,0.8,6.45,4.5,41978,684570.9,471415,22.34,91.79,6,3830
1,3608,2,2,2005,34.15,25.55,625,89,0.75,6.45,5.25,41978,684570.9,471415,22.34,91.79,6,3072
1,4280,2,2,2006,34.5,25.65,316.5,85,1.05,6.15,5.25,41978,684570.9,471415,22.34,91.79,6,3962
1,3875,2,2,2007,35.15,25.35,759.5,88,1.3,6.7,4.1,41978,684570.9,471415,22.34,91.79,6,3603
1,6405,2,2,2008,32.85,25.3,860,88,4.1,6,4.4,41978,684570.9,471415,22.34,91.79,6,7249
1,4408,2,2,2009,33.75,25.6,968.5,88,3.85,6.3,4.15,41978,684570.9,471415,22.34,91.79,6,4793
1,4803,2,2,2010,33.8,25.8,391.5,84,3.6,6,5.4,41978,684570.9,471415,22.34,91.79,6,4920
1,4848,2,2,2011,33.6,25.3,684,86,6.05,6.2,5.4,41978,684570.9,471415,22.34,91.79,6,5976
1,4877,2,2,2012,33.5,25.6,543.5,87.5,7.25,6.3,5.4,41978,684570.9,471415,22.34,91.79,6,5504
1,5163,2,2,2013,34.15,25.85,336,85,6.2,5.9,5.4,41978,684570.9,471415,22.34,91.79,6,5304
1,0,4,2,1979,34.45,24.75,683,85,5.45,6.3,4.75,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1980,32.75,24.85,664.5,85,6,6.15,4.55,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1981,33.1,24.85,582,85.5,5.65,6.5,4.5,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1982,33.6,25.2,677.5,86.5,5.15,6.05,4.05,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1983,33.5,24.95,837.5,83.5,4.45,6.45,3.85,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1984,34,24.45,564,85,5.95,6.8,4.5,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1985,32.95,24.7,650,85.5,6.5,6.15,4,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1986,34,25.3,602.5,84,4.95,6.1,4.55,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1987,33.85,25,939.5,87,5.85,6.65,4.5,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1988,34,25.05,385,84,5,6.4,3.2,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1989,34.05,25.25,619.5,82.5,4.6,5.85,5.6,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1990,33.8,25.25,576.5,85,3.2,6.65,5.45,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1991,34.8,25.6,587.5,86,4.2,6.7,5.05,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1992,33.75,25,346,84,3.5,6.15,4.4,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1993,33.15,25,583,85,4.45,6.1,4.15,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1994,33.55,25.35,388.5,84.5,4.75,6.2,4.05,41978,684570.9,471415,22.34,91.79,6,0
1,23510,4,2,1995,34.7,25.8,615.5,83.5,5.15,6.1,4.8,41978,684570.9,471415,22.34,91.79,6,11520
1,0,4,2,1996,34.25,25.55,524.5,86.5,4.45,6.4,3.05,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1997,35.6,26,708,87,4.85,6.75,4.2,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1998,35.05,25.8,1242.5,89,3.85,6.8,3.35,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,1999,34.4,25.35,681,87,3.9,6.75,3.6,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2000,34.25,25.2,632.5,87.5,3.3,6.25,4.8,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2001,33.9,25.45,608,81.5,3.95,6.75,4.5,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2002,33.25,25.4,608,82.5,3.6,6.95,4.5,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2003,34.7,25.8,316,85,1,5.9,4.5,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2004,33.95,25.5,523.5,86.5,0.8,6.45,4.5,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2005,34.15,25.55,625,89,0.75,6.45,5.25,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2006,34.5,25.65,316.5,85,1.05,6.15,5.25,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2007,35.15,25.35,759.5,88,1.3,6.7,4.1,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2008,32.85,25.3,860,88,4.1,6,4.4,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2009,33.75,25.6,968.5,88,3.85,6.3,4.15,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2010,33.8,25.8,391.5,84,3.6,6,5.4,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2011,33.6,25.3,684,86,6.05,6.2,5.4,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2012,33.5,25.6,543.5,87.5,7.25,6.3,5.4,41978,684570.9,471415,22.34,91.79,6,0
1,0,4,2,2013,34.15,25.85,336,85,6.2,5.9,5.4,41978,684570.9,471415,22.34,91.79,6,0
14,358300,3,2,1969,34.2,25.65,337,88.5,3.1,6.3,4.95,41936,420062.7,562498.8,23.17,89.22,7,96080
14,1105,2,2,1969,34.2,25.65,337,88.5,3.1,6.3,4.95,41936,420062.7,562498.8,23.17,89.22,7,1375
14,0,4,2,1969,34.2,25.65,337,88.5,3.1,6.3,4.95,41936,420062.7,562498.8,23.17,89.22,7,0
14,329345,3,2,1970,35.3,25.95,347.5,86.5,2.9,6.25,5.45,41936,420062.7,562498.8,23.17,89.22,7,105110
14,7555,2,2,1970,35.3,25.95,347.5,86.5,2.9,6.25,5.45,41936,420062.7,562498.8,23.17,89.22,7,11100
