Districts_N,Area,Category_N,Crop_N,Year,Rainfall,Max_Temp,Min_Temp,Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Productions
2,9310,3,3,1986,179,36.0666666666667,24.2666666666667,83.3333333333333,1.23333333333333,4.63333333333333,7.06666666666667,536809.8,510151.9,22.7,90.36,4,4877
3,0,5,3,1970,206.333333333333,41.7,24.8,73,1.46666666666667,4.16666666666667,7.13333333333333,435303.7,751187.5,24.88,89.36,20,0
15,466270,2,3,1999,244.666666666667,35.8,24.8666666666667,82.3333333333333,1.93333333333333,4.7,5.33333333333333,540975.3,737535.8,24.75,90.41,19,595240
11,10110,2,3,1999,406.333333333333,37.4,24.6666666666667,80,1.63333333333333,5.16666666666667,6.03333333333333,725903.3,508021.9,22.67,92.2,63,10200
21,9482,3,5,2009,0,29.275,13.55,80.25,1.8,1.35,5.15,426172.9,844822.3,25.72,89.26,34,35105.26657
21,450290,3,1,1999,3,28.9,14.4666666666667,80,1,0.933333333333333,8.16666666666667,426172.9,844822.3,25.72,89.26,34,248930
8,25000,2,3,1976,273.666666666667,36.5666666666667,24.1333333333333,78.3333333333333,1.6,4.56666666666667,6.68735632183908,483877.3,610719.3,23.61,89.84,9,32881
15,0,4,1,1972,8.33333333333333,29.7,14.4333333333333,75.6666666666667,0.233333333333333,1.13333333333333,6.76476190476191,540975.3,737535.8,24.75,90.41,19,0
22,15540,3,6,1988,60.25,29.8,15,74.25,0.925,1.525,7.95,694533.2,752277.9,24.88,91.93,35,12340.36045
23,83690,1,1,1996,0,29.7,13.8666666666667,80.6666666666667,0.433333333333333,1.06666666666667,7.9,491982.91,683166,24.15,89.55,10,39140
17,2058,3,3,2013,171.666666666667,38.2666666666667,24.9,76,2.26666666666667,5.06666666666667,5.7,402483.2,667640.8,24.12,89.04,14,1486
8,18160,3,3,2002,257.333333333333,35.6,24.4,81.6666666666667,1.7,4.9,6.36666666666667,483877.3,610719.3,23.61,89.84,9,12700
6,0,4,1,2000,0,29.2666666666667,16.1,68.3333333333333,0.366666666666667,0.9,8.06666666666666,540098.6,629248.4,23.78,90.39,9,0
18,0,3,6,2002,4.75,30.925,16.175,85,0.55,1.575,7.125,534986.1,472575.7,22.36,90.34,3,0
19,520,4,3,1983,73.3333333333333,39.5666666666667,23.7,71,4.76666666666667,3.73333333333333,7.46666666666667,353944.9,693386.6,24.35,88.56,20,639
12,15035,3,4,1975,148,34.75,24.075,76.75,1.775,3.55,7.21583333333334,456632.4,521635.7,22.8,89.58,4,42970
13,154780,3,3,1984,338.666666666667,35.8666666666667,23.9333333333333,79.3333333333333,2.36666666666667,5.5,5.03333333333333,540975.3,737535.8,24.75,90.41,19,139414
12,21380,2,1,1976,5,31.2666666666667,16.8,69,0.633333333333333,1.36666666666667,7.49,456632.4,521635.7,22.8,89.58,4,19770
9,4089,3,3,2008,326.666666666667,35.7666666666667,24.1666666666667,82,1.3,4.63333333333333,5.9,540975.3,737535.8,24.75,90.41,19,2796
9,0,5,3,1983,246.333333333333,35.9666666666667,23.5333333333333,73.6666666666667,2.2,4.93333333333333,5.96666666666667,540975.3,737535.8,24.75,90.41,19,0
15,6302,3,5,1988,39,29.45,14.575,77,0.725,1.1,7.7,540975.3,737535.8,24.75,90.41,19,14379.63395
2,450,4,1,1993,5.33333333333333,30.1,14.9666666666667,79.3333333333333,0.233333333333333,1,7.73333333333333,536809.8,510151.9,22.7,90.36,4,300
2,0,4,1,2006,0.666666666666667,30.7,14.8333333333333,82.6666666666667,0.133333333333333,1.23333333333333,7.33333333333333,536809.8,510151.9,22.7,90.36,4,0
12,0,5,3,1978,247.666666666667,36.2333333333333,24.9,82.6666666666667,1.36666666666667,4.16666666666667,6.86222222222222,456632.4,521635.7,22.8,89.58,4,0
8,88200,2,1,1992,0,30,13.3,77.3333333333333,0.766666666666667,1.13333333333333,7.23333333333333,483877.3,610719.3,23.61,89.84,9,63300
8,0,4,1,1972,0,28.8333333333333,13.6,74.3333333333333,0.6,1.2,7.31379310344827,483877.3,610719.3,23.61,89.84,9,0
6,153155,3,4,1977,239.75,34.35,23.15,80.25,1.975,4.95,7.425,540098.6,629248.4,23.78,90.39,9,566686
17,71750,3,4,1991,150.75,38.35,22.9,73.75,1.75,3.925,6.55,402483.2,667640.8,24.12,89.04,14,246100
16,134130,2,1,1994,3.33333333333333,28.9666666666667,16.1333333333333,72.3333333333333,0.4,1.36666666666667,7.26666666666667,610851.8,524433.6,22.83,91.08,6,97030
19,0,5,3,2001,175.333333333333,37.4,24.1,77.3333333333333,1.4,4.43333333333333,6.9,353944.9,693386.6,24.35,88.56,20,0
12,15440,3,3,1995,169,37.9333333333333,26.0333333333333,78.3333333333333,1.76666666666667,3.7,6.2,456632.4,521635.7,22.8,89.58,4,8939
22,8885,3,4,1981,470,34.075,21.375,77.25,1.225,4.975,6.7,694533.2,752277.9,24.88,91.93,35,28875
7,77915,2,1,1982,13.3333333333333,28,11.9,72.3333333333333,0.233333333333333,1.3,6.55466666666667,365790.2,834718,25.63,88.66,37,59710
23,0,4,1,1997,15,29.7,14.4666666666667,84,0.633333333333333,2.96666666666667,5.43333333333333,491982.91,683166,24.15,89.55,10,0
10,387030,1,1,1976,1.66666666666667,31.1666666666667,13.0666666666667,68.6666666666667,0.7,1.3,7.56666666666667,420062.7,562498.8,23.17,89.22,7,165860
5,165735,2,1,1987,23.6666666666667,30.9,15.7,78.3333333333333,0.433333333333333,1.4,8.13333333333333,621445.2,596963.4,23.48,91.19,10,142365
8,225,2,1,1976,1.33333333333333,29.6333333333333,14.8,75,0.4,1.1,7.31379310344827,483877.3,610719.3,23.61,89.84,9,135
15,20680,2,2,1972,274,35.55,25.55,85.5,0.9,6.35,4.03428571428572,540975.3,737535.8,24.75,90.41,19,18990
19,72750,2,1,1982,20.6666666666667,29.2333333333333,12.7666666666667,74,1.13333333333333,0.933333333333333,7.13333333333333,353944.9,693386.6,24.35,88.56,20,53185
7,2400,3,3,1974,181.666666666667,33.9,23.3666666666667,70.6666666666667,1.03333333333333,3.7,6.5,365790.2,834718,25.63,88.66,37,1085
10,25610,3,6,1976,7.5,31.925,13.225,67.25,0.875,1.375,7.8,420062.7,562498.8,23.17,89.22,7,22168.55641
15,6995,3,6,1971,19.75,28.35,13.3,73.75,0.375,1.2,6.88857142857143,540975.3,737535.8,24.75,90.41,19,1818.8115
14,42600,3,6,1973,35.5,30.15,13.15,71.75,0.9,1.275,8.15,420062.7,562498.8,23.17,89.22,7,21250.33218
17,0,2,5,1977,17,31.775,13.25,68.5,0.725,1.5,7.24913793103448,402483.2,667640.8,24.12,89.04,14,0
2,0,4,3,1996,224.666666666667,36.2333333333333,24.6666666666667,84.3333333333333,1.76666666666667,4.53333333333333,6.6,536809.8,510151.9,22.7,90.36,4,0
3,980,3,3,1989,127.666666666667,39.8,24.1333333333333,75,2.26666666666667,3.5,6.76666666666667,435303.7,751187.5,24.88,89.36,20,705
6,40180,3,5,1973,39.75,28.475,15.1,73,0.675,1.85,9.35,540098.6,629248.4,23.78,90.39,9,276591.6252
7,0,4,3,1975,181.666666666667,33.9,23.3666666666667,70.6666666666667,1.03333333333333,3.7,6.5,365790.2,834718,25.63,88.66,37,0
8,0,4,1,2000,0,29.8666666666667,14.9333333333333,76,0.566666666666667,0.533333333333333,8.2,483877.3,610719.3,23.61,89.84,9,0
18,16400,2,1,1988,24.6666666666667,29.8333333333333,16.4666666666667,80,0.9,1.4,7.26666666666667,534986.1,472575.7,22.36,90.34,3,11735
12,27500,3,3,1990,193.333333333333,36.4333333333333,25,82,1.96666666666667,4.73333333333333,6.56666666666667,456632.4,521635.7,22.8,89.58,4,16755
12,620,3,6,1969,7,31.75,16.75,72.5,0.2,0.65,7.62583333333333,456632.4,521635.7,22.8,89.58,4,225.97355
4,0,4,1,2005,10.3333333333333,31.8666666666667,17.0666666666667,80,0.333333333333333,1.2,6.76666666666667,684570.9,471415,22.34,91.79,6,0
11,1015,3,5,2000,13.25,30.75,14.9,77,0.35,0.975,8.925,725903.3,508021.9,22.67,92.2,63,2237.6893
21,236556,2,3,2013,275,36.5,23.8333333333333,77.6666666666667,2.36666666666667,5.36666666666667,5.6,426172.9,844822.3,25.72,89.26,34,379690
11,0,4,3,1995,291,38.1666666666667,25,73.3333333333333,1.43333333333333,4.46666666666667,6.66666666666667,725903.3,508021.9,22.67,92.2,63,0
6,14490,2,2,1996,309,34.8,26.45,84.5,0.85,5.9,3.85,540098.6,629248.4,23.78,90.39,9,8120
15,51670,3,2,2001,205,35.3,26.5,85.5,1.65,6.05,4.85,540975.3,737535.8,24.75,90.41,19,24190
8,80920,2,1,1994,3,30.0666666666667,14.5333333333333,71,0.666666666666667,1.56666666666667,6.9,483877.3,610719.3,23.61,89.84,9,49750
8,0,4,1,1974,0,28.3666666666667,13.0666666666667,77.6666666666667,0.9,1.06666666666667,7.31379310344827,483877.3,610719.3,23.61,89.84,9,0
20,0,5,3,1997,250,35.7,22.5666666666667,80,1.06666666666667,4.53333333333333,6.4,725903.3,508021.9,22.67,92.2,63,0
22,8940,3,6,2001,14.75,30.975,15.825,77.5,1.625,1.625,7.725,694533.2,752277.9,24.88,91.93,35,8399.6022
16,16840,3,3,1982,379.666666666667,35.3,23.6333333333333,77.6666666666667,1.26666666666667,4.26666666666667,6.0632183908046,610851.8,524433.6,22.83,91.08,6,12395
7,67120,3,6,2008,0,29.7,14.575,79,0.95,1.4,6.35,365790.2,834718,25.63,88.66,37,59598.59477
15,1581,2,5,1988,39,29.45,14.575,77,0.725,1.1,7.7,540975.3,737535.8,24.75,90.41,19,6521.26596
23,397359,2,3,2012,174.333333333333,37.2333333333333,24.5666666666667,77.6666666666667,2.83333333333333,4.03333333333333,6.33333333333333,491982.91,683166,24.15,89.55,10,646988
5,103665,2,1,1981,9,30.5666666666667,13.9,72.3333333333333,0.433333333333333,0.8,8.1,621445.2,596963.4,23.48,91.19,10,69885
8,1642,5,3,2011,218.333333333333,36.7333333333333,24.2,78.6666666666667,2.56666666666667,3.93333333333333,6.6,483877.3,610719.3,23.61,89.84,9,4123
4,58290,2,2,1986,602.5,34,25.3,84,4.95,6.1,4.55,684570.9,471415,22.34,91.79,6,41880
12,470553,2,1,2005,0,30,15.5333333333333,78.6666666666667,0.266666666666667,0.966666666666667,7.83333333333333,456632.4,521635.7,22.8,89.58,4,465439
20,0,3,6,2001,27.5,31.275,16,82.25,0.325,1.55,8.05,725903.3,508021.9,22.67,92.2,63,0
21,0,1,1,2005,0,28.8333333333333,14.2,81.3333333333333,0.7,1.43333333333333,7.56666666666667,426172.9,844822.3,25.72,89.26,34,0
14,0,4,3,1984,381.666666666667,38.6,24.7,78,5.06666666666667,4.83333333333333,5.73333333333333,420062.7,562498.8,23.17,89.22,7,0
23,12400,4,1,1996,0,29.7,13.8666666666667,80.6666666666667,0.433333333333333,1.06666666666667,7.9,491982.91,683166,24.15,89.55,10,9190
12,784035,3,1,1974,1.33333333333333,28.8666666666667,15.9333333333333,70,0.7,1.13333333333333,7.49,456632.4,521635.7,22.8,89.58,4,342000
4,0,1,1,2004,1.66666666666667,32.2,16.4,74,0.3,0.766666666666667,8,684570.9,471415,22.34,91.79,6,0
16,0,4,2,2008,742,34.3,25.35,88.5,1.15,6.35,3.8,610851.8,524433.6,22.83,91.08,6,0
6,54085,2,1,1985,10.6666666666667,31.3,16.0333333333333,71,0.266666666666667,1.36666666666667,7.9,540098.6,629248.4,23.78,90.39,9,41690
6,51955,2,5,1991,42,28.725,15.9,69.75,0.65,1.7,8.125,540098.6,629248.4,23.78,90.39,9,468184.1263
10,5500,2,5,1984,12.5,31.25,14.175,69.5,0.7,1.35,7.025,420062.7,562498.8,23.17,89.22,7,35411.70875
2,811040,3,1,2001,28.6666666666667,30.2666666666667,15.6,86.6666666666667,0.1,1.86666666666667,7.03333333333333,536809.8,510151.9,22.7,90.36,4,490440
21,199030,2,3,2008,263.666666666667,35.1333333333333,23.3666666666667,80.6666666666667,1.36666666666667,5.03333333333333,6.06666666666667,426172.9,844822.3,25.72,89.26,34,290336
21,94974,5,3,2013,275,36.5,23.8333333333333,77.6666666666667,2.36666666666667,5.36666666666667,5.6,426172.9,844822.3,25.72,89.26,34,212429
12,107850,3,2,1988,314,34.5,26.45,87.5,2.5,6.65,3.45,456632.4,521635.7,22.8,89.58,4,46615
7,216000,2,1,1973,2.66666666666667,27.6666666666667,12.8333333333333,74.6666666666667,0.433333333333333,0.866666666666667,6.55466666666667,365790.2,834718,25.63,88.66,37,200070
10,3570,3,3,1983,188,39.2333333333333,24.3666666666667,74,3.86666666666667,4.46666666666667,7.13333333333333,420062.7,562498.8,23.17,89.22,7,1901
23,4380,2,5,1990,18.5,30.575,14.975,76.5,0.5,1.25,7.4,491982.91,683166,24.15,89.55,10,18904.6165
13,0,4,2,1974,335,36.4,24.8,85.5,0.35,6.4,4.03428571428572,540975.3,737535.8,24.75,90.41,19,0
22,349445,1,1,1987,18.3333333333333,30.3666666666667,15.3333333333333,74,1.4,1.6,7.93333333333333,694533.2,752277.9,24.88,91.93,35,147815
21,0,1,1,2012,0,28.3,12.7666666666667,81,1.7,1.8,4.76666666666667,426172.9,844822.3,25.72,89.26,34,0
21,417550,3,1,2002,5,29.1,13.8333333333333,83.3333333333333,0.866666666666667,1.86666666666667,6.8,426172.9,844822.3,25.72,89.26,34,214620
12,0,5,3,1981,270,35.3,24.5333333333333,83.3333333333333,2.56666666666667,4.2,6.86222222222222,456632.4,521635.7,22.8,89.58,4,0
11,12,3,6,1997,33.5,31.175,15.3,80,0.425,2.625,7.375,725903.3,508021.9,22.67,92.2,63,5.51155
7,1900,1,1,1987,2.66666666666667,28.3666666666667,14.0666666666667,71,0.666666666666667,1.26666666666667,6.55466666666667,365790.2,834718,25.63,88.66,37,920
2,7750,2,5,2001,21.5,31.2,15.25,84.25,0.15,1.575,7.625,536809.8,510151.9,22.7,90.36,4,42141.3113
12,839480,3,1,1976,5,31.2666666666667,16.8,69,0.633333333333333,1.36666666666667,7.49,456632.4,521635.7,22.8,89.58,4,403440
7,0,4,2,2008,411,35.45,26.1,86,0.65,6.3,4.25,365790.2,834718,25.63,88.66,37,0
8,22758,3,2,2010,275.5,35.7,26.75,83.5,2.35,5.05,5.85,483877.3,610719.3,23.61,89.84,9,8689
3,0,4,1,1997,13,30.5,14.6,81.3333333333333,0.633333333333333,2.56666666666667,5.56666666666667,435303.7,751187.5,24.88,89.36,20,0
7,310560,3,6,1997,13.75,28.9,13.325,80.75,0.425,1.975,6.3,365790.2,834718,25.63,88.66,37,323935.8397
5,170945,4,1,1981,9,30.5666666666667,13.9,72.3333333333333,0.433333333333333,0.8,8.1,621445.2,596963.4,23.48,91.19,10,98975
5,0,4,1,2002,28.3333333333333,30.6666666666667,14.6,81.3333333333333,0.766666666666667,1.96666666666667,7.13333333333333,621445.2,596963.4,23.48,91.19,10,0
3,334838,2,3,2008,208.666666666667,36.5,24.4666666666667,77,1.23333333333333,3.93333333333333,5.96666666666667,435303.7,751187.5,24.88,89.36,20,517568
3,0,5,3,1991,234.666666666667,36.9666666666667,23.4333333333333,82.6666666666667,1.9,5.03333333333333,5.33333333333333,435303.7,751187.5,24.88,89.36,20,0
21,601960,2,3,1997,206.333333333333,35.4,22.4333333333333,81.3333333333333,1.6,4.76666666666667,7.13333333333333,426172.9,844822.3,25.72,89.26,34,817605
14,35550,2,2,1979,376.5,35.65,26.15,84.5,3.15,6.25,4.7,420062.7,562498.8,23.17,89.22,7,23510
9,1310,2,2,1989,491.5,34.3,26.15,86,1.15,6.05,4,540975.3,737535.8,24.75,90.41,19,700
15,162770,3,2,1994,275,34.25,26.2,83,1.95,6.15,5.15,540975.3,737535.8,24.75,90.41,19,37120
14,147380,3,2,1995,283.5,34.25,26.1,86,2.55,6.45,3.7,420062.7,562498.8,23.17,89.22,7,70860
9,1199,3,2,2009,395,34.85,26.45,85.5,1.05,6.6,4.2,540975.3,737535.8,24.75,90.41,19,578
20,460,3,1,2007,8.33333333333333,30.7666666666667,15.7333333333333,81,0.566666666666667,1.1,7.23333333333333,725903.3,508021.9,22.67,92.2,63,337
20,23091,2,1,2009,21,30.9666666666667,15.6,80.6666666666667,1.2,1.2,7.5,725903.3,508021.9,22.67,92.2,63,27477
12,0,5,3,1975,186.333333333333,34.8333333333333,25.2,79,1.93333333333333,4.06666666666667,6.86222222222222,456632.4,521635.7,22.8,89.58,4,0
21,948025,3,2,1976,468,32.55,26,90,0.8,4.9,4.74714285714286,426172.9,844822.3,25.72,89.26,34,294280
21,88505,2,2,1988,542,35.15,26.15,88,1.85,6.4,3.55,426172.9,844822.3,25.72,89.26,34,56785
19,18285,2,5,1998,8.25,30.925,14.9,78.25,0.9,0.95,8.525,353944.9,693386.6,24.35,88.56,20,64639.4584
7,12745,3,5,1972,1.25,30.425,12.4,72.25,0.35,0.65,6.724,365790.2,834718,25.63,88.66,37,45205.7331
19,423530,2,1,1990,13.6666666666667,30.4,12.6666666666667,77,1.16666666666667,1.36666666666667,7.5,353944.9,693386.6,24.35,88.56,20,391950
2,4260,3,4,2005,143.75,36.25,24.8,83.5,0.975,4.525,7.25,536809.8,510151.9,22.7,90.36,4,13078
5,149510,3,1,1984,1.66666666666667,31.2333333333333,14.2666666666667,75.6666666666667,0.866666666666667,0.966666666666667,7.43333333333333,621445.2,596963.4,23.48,91.19,10,78595
21,1133330,3,1,1978,2.66666666666667,26.8333333333333,13.6,71.6666666666667,0.4,0.966666666666667,7.19904761904762,426172.9,844822.3,25.72,89.26,34,624540
16,477,2,5,2012,9.25,30.4,16.1,76,2.525,1.275,6.55,610851.8,524433.6,22.83,91.08,6,2520.98297
3,4300,3,6,2012,14.75,30.35,13.925,75.75,2.325,1.55,5.25,435303.7,751187.5,24.88,89.36,20,4652.85051
14,0,5,3,1982,204.666666666667,38.2333333333333,24.4333333333333,75.3333333333333,3.86666666666667,4.53333333333333,6.1,420062.7,562498.8,23.17,89.22,7,0
6,41815,4,3,1984,489.333333333333,36.4,24.9,79.6666666666667,1.8,5.13333333333333,6.13333333333333,540098.6,629248.4,23.78,90.39,9,45756
6,2219,5,3,2011,224,35.7,24.7,74,2.66666666666667,4.83333333333333,5.26666666666667,540098.6,629248.4,23.78,90.39,9,5481
17,3890,2,5,2002,17.75,29.825,13.6,79.5,0.75,1.55,7.275,402483.2,667640.8,24.12,89.04,14,13514.3206
4,140,3,6,2002,11,32.225,17.075,72,1.15,1.95,8.325,684570.9,471415,22.34,91.79,6,55.1155
22,13130,3,5,2002,0,30.8,15.55,77,1.3,2.25,7.425,694533.2,752277.9,24.88,91.93,35,41810.6183
2,0,4,3,1982,236,36.4,24.7,80.6666666666667,1.26666666666667,4.3,7.5,536809.8,510151.9,22.7,90.36,4,0
5,40861,3,6,2003,14,30.15,14.475,79.75,0.675,1.425,7.1,621445.2,596963.4,23.48,91.19,10,34117.59681
17,38235,3,2,2007,400.5,37,26.25,85.5,1.15,6.2,4.8,402483.2,667640.8,24.12,89.04,14,12932
17,203335,3,2,1987,528,35.15,25.75,86.5,2.15,5.95,4.2,402483.2,667640.8,24.12,89.04,14,7270
8,0,4,1,1999,13,29.8,15.7,78,0.666666666666667,0.8,7.93333333333333,483877.3,610719.3,23.61,89.84,9,0
20,135,3,4,1984,280.5,35.5,20.575,73.25,1.425,3.7,6.62314814814815,725903.3,508021.9,22.67,92.2,63,310
17,250725,1,1,1985,1,29.9666666666667,13.0333333333333,71.3333333333333,0.533333333333333,1.1,7.96666666666667,402483.2,667640.8,24.12,89.04,14,97710
5,23936,3,1,2013,1.5,32,16,79.5,1.75,0.75,7.2,621445.2,596963.4,23.48,91.19,10,15216
7,71940,2,5,2007,8.5,28.975,13.425,77,0.525,1.325,6.575,365790.2,834718,25.63,88.66,37,641476.07678
13,117660,1,1,1978,0,30.1,14.4,73.3333333333333,0.566666666666667,1,6.95333333333334,540975.3,737535.8,24.75,90.41,19,52305
7,14110,3,5,2005,0,30.075,14,79.75,0.35,0.925,7.45,365790.2,834718,25.63,88.66,37,51178.04868
13,0,4,3,2006,301,36,23.9,83.3333333333333,1.36666666666667,5.16666666666667,5.36666666666667,540975.3,737535.8,24.75,90.41,19,0
12,1370,3,6,2012,22.5,30.775,15.025,82.75,1.2,1.325,6.925,456632.4,521635.7,22.8,89.58,4,1214.74562
23,13500,4,1,1989,2.33333333333333,29.7666666666667,14.0666666666667,82,0.433333333333333,0.566666666666667,7.53333333333333,491982.91,683166,24.15,89.55,10,8450
16,90410,1,1,1985,5.66666666666667,30.4333333333333,15.8,79.6666666666667,0.433333333333333,1.33333333333333,7.73333333333333,610851.8,524433.6,22.83,91.08,6,23890
8,0,4,1,1988,52.6666666666667,28.5,15.5666666666667,79.3333333333333,1.03333333333333,1,8.4,483877.3,610719.3,23.61,89.84,9,0
15,0,4,2,2004,497,34.05,26.05,86,1.45,6.1,5.1,540975.3,737535.8,24.75,90.41,19,0
18,19930,2,2,1977,619,32.75,25.25,88.5,2.7,6.95,3.37413793103449,534986.1,472575.7,22.36,90.34,3,16105
17,3750,4,1,1992,3.33333333333333,29.7666666666667,11.8666666666667,77,0.7,1.2,7.16666666666667,402483.2,667640.8,24.12,89.04,14,2830
12,10630,2,2,1984,393,33.75,26.05,89.5,3.7,7.3,3.8,456632.4,521635.7,22.8,89.58,4,7204
6,0,4,1,2013,2,31.3,17.05,70,1.65,1.05,5.55,540098.6,629248.4,23.78,90.39,9,0
13,279625,3,1,1980,4,29.8,14.5,62.6666666666667,0.6,1.76666666666667,7.76666666666667,540975.3,737535.8,24.75,90.41,19,127690
16,365,3,6,1973,69.5,29.475,15.625,79.25,0.375,0.925,7.43448275862069,610851.8,524433.6,22.83,91.08,6,105.82176
16,59790,2,2,1990,636.5,32.75,25.9,87,1.05,5.75,4.35,610851.8,524433.6,22.83,91.08,6,42130
4,0,4,2,2003,316,34.7,25.8,85,1,5.9,4.5,684570.9,471415,22.34,91.79,6,0
19,0,4,3,1975,78.3333333333333,37.5,25.1666666666667,66.3333333333333,1.23333333333333,3.03333333333333,6.98571428571429,353944.9,693386.6,24.35,88.56,20,0
2,713265,3,1,2004,3.66666666666667,29.9333333333333,15.1666666666667,87.6666666666667,0.166666666666667,0.866666666666667,7.26666666666667,536809.8,510151.9,22.7,90.36,4,359878
23,230,4,3,1989,193.666666666667,38.2333333333333,24.6666666666667,76.6666666666667,2.13333333333333,3.23333333333333,6.36666666666667,491982.91,683166,24.15,89.55,10,253
2,0,2,5,1979,33.25,30.8,15.475,77.75,0.35,1.2,8.775,536809.8,510151.9,22.7,90.36,4,0
22,31390,4,1,1995,12.3703703703704,29.4259259259259,15.0740740740741,75.1851851851852,1.08518518518519,1.74814814814815,7.63703703703704,694533.2,752277.9,24.88,91.93,35,25000
19,5745,3,5,2006,9.25,29.625,13.625,78.5,0.425,1.375,7.575,353944.9,693386.6,24.35,88.56,20,18193.62655
21,0,4,3,1984,550,36.7,23.3333333333333,78.6666666666667,2,4.66666666666667,6.03333333333333,426172.9,844822.3,25.72,89.26,34,0
22,405360,3,3,1989,608.666666666667,35.6666666666667,23.2666666666667,79.6666666666667,1.4,5.4,5.66666666666667,694533.2,752277.9,24.88,91.93,35,200895
13,524460,2,3,1994,176.666666666667,35.8333333333333,24.1,79.6666666666667,2.3,4.83333333333333,5.63333333333333,540975.3,737535.8,24.75,90.41,19,592579
13,5560,2,5,2008,0,30.475,15.275,83,0.525,0.925,6.575,540975.3,737535.8,24.75,90.41,19,32181.94045
15,15880,3,3,1993,460,34.5,23.1,81.3333333333333,2.1,5.26666666666667,5.43333333333333,540975.3,737535.8,24.75,90.41,19,10130
4,0,1,1,1986,41.6666666666667,30.8333333333333,17.0666666666667,74,1.66666666666667,1.4,6.4,684570.9,471415,22.34,91.79,6,0
4,0,1,1,2007,82,31.1333333333333,17.4333333333333,79.3333333333333,0.9,1.96666666666667,7.23333333333333,684570.9,471415,22.34,91.79,6,0
13,57765,2,1,1988,46.3333333333333,29.0333333333333,14.9333333333333,79,0.566666666666667,1.13333333333333,7.7,540975.3,737535.8,24.75,90.41,19,47390
15,2012,3,3,2010,281.333333333333,35.3333333333333,24.4666666666667,84,2.43333333333333,5.73333333333333,5.36666666666667,540975.3,737535.8,24.75,90.41,19,1421
15,0,4,3,2007,393.333333333333,35.7333333333333,24.1,83.3333333333333,1.36666666666667,5.06666666666667,5.63333333333333,540975.3,737535.8,24.75,90.41,19,0
5,0,5,3,1995,253.666666666667,35.5333333333333,23.9333333333333,83.6666666666667,2.6,4.63333333333333,5.06666666666667,621445.2,596963.4,23.48,91.19,10,0
17,710,2,2,1993,218.5,34,26.1,86.5,2,6.4,3.95,402483.2,667640.8,24.12,89.04,14,400
17,0,4,2,2005,312,35.75,26.3,86,1.2,6.35,4.25,402483.2,667640.8,24.12,89.04,14,0
12,24510,3,3,1980,197.666666666667,36.1666666666667,25.9666666666667,84.3333333333333,1.43333333333333,3.9,6.86222222222222,456632.4,521635.7,22.8,89.58,4,9110
18,17740,2,1,1990,37.3333333333333,29.8333333333333,16.9666666666667,83,0.566666666666667,1.73333333333333,6,534986.1,472575.7,22.36,90.34,3,10840
3,0,4,1,2006,0.333333333333333,30.2,14.4,76.6666666666667,0.266666666666667,1.26666666666667,4.73333333333333,435303.7,751187.5,24.88,89.36,20,0
21,12230,4,3,1993,295,35.2666666666667,22.4666666666667,83,1.63333333333333,4.93333333333333,6.23333333333333,426172.9,844822.3,25.72,89.26,34,12786
11,0,3,3,2000,424.333333333333,35.9666666666667,23.4666666666667,82.3333333333333,1.23333333333333,4.86666666666667,5.73333333333333,725903.3,508021.9,22.67,92.2,63,0
4,180000,3,1,1986,41.6666666666667,30.8333333333333,17.0666666666667,74,1.66666666666667,1.4,6.4,684570.9,471415,22.34,91.79,6,106015
